date,temperature,precipitation,humidity,wind,wind_direction
2016-01-01,-12.068451,0.0,80.74343,1.5320182,1.6355093433009358
2016-01-02,-4.1822205,0.17800422,82.45445,0.94366115,-0.6049770266089802
2016-01-03,-3.903656,0.4658855,86.38757,2.888516,2.846071317783426
2016-01-04,-13.465424,0.041168403,88.42562,0.932055,2.849761331056124
2016-01-05,-7.3196716,0.23436765,94.10804,0.2872187,2.7729997042821624
2016-01-06,1.269928,2.3404026,94.683815,1.9403219,2.0501048034959437
2016-01-07,1.7684631,0.005885612,97.954765,1.9516655,2.1802593450960877
2016-01-08,-2.4119568,0.0008408018,85.48039,1.9520581,0.8422219969300165
2016-01-09,0.9454651,0.0,85.9162,2.4005818,1.5495637273258884
2016-01-10,4.4711,0.0,89.10172,2.587119,1.607740696725668
2016-01-11,3.990631,0.0,95.18716,2.45771,1.4230679212467645
2016-01-12,11.332916,0.410771,63.527534,3.967577,1.6937139825982208
2016-01-13,2.4840393,0.0,91.679886,1.4586558,0.977740498849116
2016-01-14,0.7792053,0.0004204009,93.44756,1.6725421,0.5554725226925189
2016-01-15,2.967926,0.07405289,76.527374,2.780014,1.9349495712839184
2016-01-16,0.7394104,0.12183144,95.2854,2.1036787,-0.9801809837982597
2016-01-17,-1.5943298,1.5549911,99.81348,4.061015,-1.0480096382010022
2016-01-18,-5.667572,0.23005357,93.73402,3.6234155,-0.7497312333107979
2016-01-19,-6.267914,0.029909715,87.8766,2.3635762,-0.17897766291073816
2016-01-20,-15.398773,0.0,90.05082,1.8344593,1.375828782585754
2016-01-21,-14.886322,0.0,90.811646,1.7437718,1.3038640592357058
2016-01-22,-6.0696716,0.029207135,93.15563,1.8938532,-0.2639231075216157
2016-01-23,-16.214447,0.0,94.07693,1.1395246,0.9588367562511112
2016-01-24,-17.689102,0.0,85.76507,1.2290989,1.3438393506427957
2016-01-25,-3.4830017,0.11471227,97.84376,1.237414,-0.9064529435672891
2016-01-26,-0.9578552,0.16998652,92.00602,1.6784607,0.8550130722748736
