date,temperature,precipitation,humidity,wind,wind_direction
2016-01-01,-6.9039,0.0,84.412094,2.1325011,2.3834197773601593
2016-01-02,-3.5208435,0.0015497871,90.38366,0.6295601,1.6882255440096925
2016-01-03,-4.176605,0.17055292,75.9435,4.875801,2.954773413779662
2016-01-04,-9.321625,0.0057870955,77.808426,4.5892863,2.1932415393741223
2016-01-05,-4.922455,0.3539899,94.20157,0.58201075,-1.7910037551706879
2016-01-06,-2.0157166,0.0,93.72425,2.308856,-2.7255676878402166
2016-01-07,1.2115784,0.8205967,99.71268,1.5444263,-1.1358912189636146
2016-01-08,-2.0506287,0.0,99.26723,1.160742,0.8324016328306606
2016-01-09,2.3216858,0.00012279309,91.785286,3.0424697,2.3603590248840187
2016-01-10,7.0814514,0.015596117,87.4395,2.9382038,1.8119329726040094
2016-01-11,6.4024963,0.001733717,94.698906,2.949912,1.6308437902439077
2016-01-12,12.634186,0.3514197,71.289894,4.2047787,1.2647032028104324
2016-01-13,4.622467,0.0,92.77222,2.3440418,-0.6285322850987054
2016-01-14,2.9981995,0.0,92.92923,4.015888,-0.2059120233823418
2016-01-15,4.8461,0.0,75.35717,3.437559,2.023266781368537
2016-01-16,-0.051605225,0.0,93.46761,2.9676802,-0.5701016853073276
2016-01-17,0.3722229,0.0077847834,76.05524,5.784199,-1.6382200803532896
2016-01-18,-3.4707947,0.0027129399,77.307,5.118374,-1.1922688985380143
2016-01-19,-3.4727478,0.0,77.874115,2.6333055,-0.7632314319631156
2016-01-20,-7.3719177,0.0,87.580505,2.2377203,2.762797302864364
2016-01-21,-4.2137146,0.0,91.288666,1.3909957,0.18309763375003768
2016-01-22,-4.5298767,0.00053823367,79.4504,1.7949346,-0.8120077260638463
2016-01-23,-6.242035,0.0,87.532074,1.0282001,1.8618076063401472
2016-01-24,-4.7964783,0.0010258881,90.28551,1.1090581,1.9402586227024698
2016-01-25,-3.1287537,0.0016111835,98.45623,1.2643872,2.196861531134316
2016-01-26,2.41568,0.014616016,93.90897,3.177731,-0.1791837400016288
2016-01-27,1.217926,0.0,99.297066,2.016528,2.3586540963338156
2016-01-28,1.3370667,0.0011270458,99.05073,1.630038,0.6509635685169628
2016-01-29,6.210602,0.0,90.173965,2.5081465,-0.14876698836444138
2016-01-30,1.9938049,0.00017337175,97.94651,0.8651933,1.0659649995344493
2016-01-31,7.9059143,0.0,84.59583,3.5856314,1.3729589297214693
2016-02-01,5.0472717,0.023723405,91.0223,1.9480917,-2.425596605317063
2016-02-02,7.5638733,0.0,94.49586,2.1174207,1.475378983563029
2016-02-03,7.2237854,0.0,96.00665,2.0525937,0.1952357133772713
2016-02-04,5.224518,0.09936199,95.4551,6.0243063,-1.2844205611145179
2016-02-05,0.56851196,0.0,90.68705,2.7214725,-0.4683827653356873
2016-02-06,-0.3675232,0.0,87.45284,2.5435553,-0.3877205271014919
2016-02-07,1.8263245,0.0,79.62597,3.560142,2.28265356036059
2016-02-08,5.2792053,0.0,67.72676,4.468681,1.9384351155224089
2016-02-09,9.288239,0.00017337175,66.55726,3.8514614,1.8576167984072816
2016-02-10,10.351715,0.0,70.98577,5.532729,2.11358458152532
2016-02-11,4.504303,0.0038797471,90.55672,2.9266074,0.20965275995067673
2016-02-12,1.9947815,0.0,83.33878,2.3458169,1.6217958930510266
2016-02-13,6.990143,0.0,73.73964,6.9137373,2.2121193124652234
2016-02-14,3.0711975,0.0,93.483635,2.6547549,1.984828204516559
2016-02-15,13.577789,0.02865598,70.726234,4.7530146,1.8726820214150988
2016-02-16,8.824127,0.0019579264,96.22352,1.0014632,-1.0452335158802462
2016-02-17,7.6874084,0.0066939737,92.0991,2.568272,-1.9665204175437998
2016-02-18,11.23941,0.0,72.080414,8.025197,2.165504093849928
2016-02-19,8.249664,0.019669984,81.927574,6.1003447,2.215457567049848
2016-02-20,3.0575256,0.0,90.480774,2.01878,-0.09487583224987552
2016-02-21,2.2030334,0.0,89.460846,1.8818276,0.9883329199880074
2016-02-22,7.969879,0.0,75.516914,2.4049492,0.9991001980241453
2016-02-23,8.413483,0.0,88.17813,2.3250554,1.6055035739456558
2016-02-24,9.4652405,0.38951916,93.817795,2.454739,0.9743368435975236
2016-02-25,1.0812073,0.0,89.97799,1.2210466,0.25258439147992695
2016-02-26,7.3504944,0.8172274,84.92358,1.7046154,-3.074023951047418
2016-02-27,3.5724182,0.0,86.789894,0.994862,-0.8119002450331391
2016-02-28,6.288971,0.0,83.811806,5.0802755,2.3493278695235795
2016-02-29,9.389069,0.0,74.901024,7.1529574,2.4973189831424696
2016-03-01,9.552887,0.10799535,95.59338,1.0419706,1.3319245672348927
2016-03-02,3.1896057,0.0,80.1376,1.5398695,-0.49104857822822034
2016-03-03,1.9967346,0.0,91.72564,2.889814,2.650077493853725
2016-03-04,9.101715,0.70998657,86.78132,2.725649,3.0781314142818044
2016-03-05,4.974518,0.0004154406,87.572845,2.8341162,0.23415706585872917
2016-03-06,9.904449,0.0,60.595863,4.8336997,2.104324777083201
2016-03-07,8.52652,0.56143826,95.13483,3.499526,1.9746472672141846
2016-03-08,7.339752,0.3607294,95.22878,3.4005542,-0.008688505362329735
2016-03-09,4.6195374,0.0,91.15288,2.4401698,-1.4378156470492398
2016-03-10,6.964508,0.0,92.101875,2.520483,-1.639960986449176
2016-03-11,8.652008,0.080670506,96.14344,1.3530986,-0.2293806857307665
2016-03-12,7.337799,0.0006249196,97.340515,1.5270544,2.0486471125626573
2016-03-13,7.3939514,0.0009536743,94.34107,1.2961307,-2.8831185442783163
