date,temperature,precipitation,humidity,wind,wind_direction
2016-01-01,-6.859955,0.0,72.863335,2.5341117,2.3617266736873024
2016-01-02,-3.3362732,0.009716444,92.11193,0.5849519,0.5896042739431266
2016-01-03,-3.926361,0.3524595,82.51328,5.604094,2.852749178120281
2016-01-04,-10.994232,0.005510531,84.93252,4.5249877,2.5333561968726035
2016-01-05,-4.6580505,0.52262866,97.94738,0.4192847,-2.2748933467202277
2016-01-06,-0.638031,0.00219097,92.138824,2.566013,2.715579456367503
2016-01-07,1.3561096,0.07039099,96.92575,2.1321125,-0.2726423534274374
2016-01-08,-2.933197,0.0,98.17801,1.6716797,1.4103343993316593
2016-01-09,3.200592,0.0,82.393936,3.4183424,2.260851437411302
2016-01-10,7.0865784,0.0,82.58494,3.546158,1.918624319032257
2016-01-11,8.102936,0.0,83.31422,3.305488,1.717938063873521
2016-01-12,14.615143,0.455905,57.389767,4.7568564,1.5497523319628006
2016-01-13,5.2069397,0.0,88.63014,2.308433,-0.23337193590660446
2016-01-14,2.7401428,0.0,95.02003,2.8521907,-0.15057155135758574
2016-01-15,6.6427307,0.004696876,62.432163,4.0866365,2.0703382251123483
2016-01-16,2.067047,0.004940317,94.61451,2.0714686,-0.4476445835110626
2016-01-17,0.46572876,0.11530033,83.47421,4.990736,-1.35592023363334
2016-01-18,-2.636322,0.037488572,76.85767,5.3335705,-0.8588472756680489
2016-01-19,-4.1558533,0.002637672,88.10495,2.5508637,-0.4478783191481759
2016-01-20,-8.093597,0.0,84.59915,2.3621016,2.4618748546234457
2016-01-21,-3.245453,0.0,77.63906,1.2812688,1.1835473910629555
2016-01-22,-4.6648865,0.00032777,83.35268,1.5806726,-0.6313510450337015
2016-01-23,-8.45517,0.0,89.38132,0.9112045,1.6138111717799826
2016-01-24,-6.059662,0.0,89.135185,1.2868733,1.9663510385401488
2016-01-25,-2.2295837,0.014068249,97.885345,0.93346053,2.321234061674909
2016-01-26,2.4391174,0.15110597,91.18929,3.4044304,0.10183183832520108
2016-01-27,1.7965393,0.0,98.51546,2.2070096,2.259142239920297
2016-01-28,1.3192444,0.000710233,98.58237,1.1541247,1.303844416860292
2016-01-29,5.1961975,0.0,87.972,2.0018084,0.4325834528391701
2016-01-30,3.2201233,0.0,97.90908,1.5011797,0.7361678940129829
2016-01-31,6.549713,0.0,81.87816,3.2036777,1.6557869006245793
2016-02-01,5.013092,0.002021314,94.79502,2.1849065,-2.3068269194800357
2016-02-02,7.9061584,0.0,91.2289,2.4372551,1.7154136877838773
2016-02-03,8.131012,0.0,90.59567,1.930092,0.9213699216801453
2016-02-04,9.584381,0.101081535,91.27487,5.515814,-1.1356295637035054
2016-02-05,1.1112366,0.0,90.390434,2.670608,-0.4436139697780145
2016-02-06,0.8495178,0.0,89.17012,2.7882495,-0.14972210147007536
2016-02-07,1.9308167,0.0,78.004875,3.4157174,2.3108170616088106
2016-02-08,5.5067444,0.0,69.936356,4.3937883,2.171509266623066
2016-02-09,9.335846,0.001311081,64.85124,3.9843593,2.111039798608676
2016-02-10,10.877594,0.0,68.92974,5.4337664,2.25487497912485
2016-02-11,3.691803,0.18053623,92.624794,3.0259864,0.19716976926869295
2016-02-12,2.5484924,0.0,86.08041,1.9957358,1.7819951173546726
2016-02-13,6.941803,0.0,74.2325,6.060262,2.385816097235571
2016-02-14,4.601227,0.0,89.63475,2.6966012,2.2928311132764243
2016-02-15,14.445465,0.0,68.46321,5.0715766,2.1054504084759356
2016-02-16,9.906891,0.000298134,95.858864,1.7825967,-1.8176668022649283
2016-02-17,8.97818,0.001964331,94.20342,1.6768148,-2.2723260402952623
2016-02-18,11.636871,0.0,70.71325,7.739679,2.4614059072474035
2016-02-19,8.3055725,0.05943213,81.64359,6.2046494,2.3937253254352546
2016-02-20,5.430084,0.008246863,87.53863,1.1765566,-0.0865408941251623
2016-02-21,2.493805,0.0,90.71424,1.676209,1.0684390858988875
