date,temperature,precipitation,humidity,wind,wind_direction
2016-01-01,-9.9444275,0.0,70.415405,1.6455957,1.4953003234567965
2016-01-02,-2.636078,0.07543892,82.398315,0.4955736,-0.8145964480488931
2016-01-03,-2.1680603,0.6705492,96.291145,2.1129556,2.849802104245146
2016-01-04,-12.499603,0.011702656,95.17026,1.7275791,2.3647645823775503
2016-01-05,-1.6702576,1.0959423,99.98923,1.4638667,-0.5918646290237936
2016-01-06,1.4527893,1.7141773,93.19421,2.5396237,1.5280152331577175
2016-01-07,1.0316467,0.00016287509,96.4999,1.450913,-0.5452424287926214
2016-01-08,-5.683441,0.0,93.56853,2.7238877,0.9276264431275599
2016-01-09,1.7450256,0.0,85.92361,3.0756073,1.208830948175092
2016-01-10,4.5589905,0.0,89.41161,3.2310274,1.1808192884909068
2016-01-11,4.6385803,0.005164471,92.60561,3.421589,1.1247492563707169
2016-01-12,12.227692,0.0034671521,59.53583,5.295281,1.067531098382814
2016-01-13,2.9945374,0.0,81.09906,1.6730261,0.7953848206798584
2016-01-14,-1.3401794,0.0,95.21795,2.2028136,0.7505610567892361
2016-01-15,3.5089417,0.08055262,79.21918,2.8166063,1.8280305896389537
2016-01-16,0.51846313,0.043279957,89.74631,1.264955,-1.3021248749485186
2016-01-17,-2.32724,0.9792822,98.527,4.408008,-1.333096485098009
2016-01-18,-5.65683,0.15255716,88.39994,3.8680713,-0.9000920291700252
2016-01-19,-7.5796814,0.02474837,84.924995,1.8176292,0.31371045026431343
2016-01-20,-10.536957,0.0,76.56584,1.8633895,1.1324040847119494
2016-01-21,-3.5376892,0.0,53.04006,1.6268221,1.0696014605447064
2016-01-22,-5.032318,0.014991993,87.88574,1.6003445,-0.40821093106006584
2016-01-23,-9.608246,0.0,75.03301,1.2165041,1.292622169650064
2016-01-24,-6.2046814,0.0,50.879402,1.5694416,0.9734377307151659
2016-01-25,-0.91122437,0.10463667,96.41864,1.5023361,-0.2548392066749363
2016-01-26,2.2367249,0.35083643,86.31434,2.9386113,0.146049956285656
2016-01-27,1.7469788,0.0,97.37291,2.51366,0.9581546310065863
2016-01-28,1.1686096,0.0,98.14485,2.8923705,0.8968497656401146
2016-01-29,2.372467,0.0,93.433,2.2303069,0.9105150710827471
2016-01-30,1.3131409,0.00046607782,96.08405,1.5206013,0.7667875390295577
2016-01-31,3.1773987,0.0,84.51745,3.3524745,1.0563632160139012
2016-02-01,5.914459,0.0,80.031586,2.906297,0.899225522241838
2016-02-02,4.9410706,0.0,94.06895,2.3525279,1.053426174791876
2016-02-03,6.5223694,0.0,80.093925,3.0998733,1.004105560528371
2016-02-04,9.704987,0.000454862,75.95328,1.3081894,0.8828684794089848
2016-02-05,-0.26889038,0.0034705799,90.02227,2.1264422,-0.5471514146904272
2016-02-06,0.3302307,0.0081907045,88.139,2.3415313,-0.20768491617621632
2016-02-07,-1.3528748,0.0,81.78997,2.6261709,1.1013941227978714
2016-02-08,2.2569885,0.0,72.35395,2.761239,1.268514499933341
2016-02-09,6.16568,0.00072114985,78.47739,2.920498,1.2746445853014043
2016-02-10,10.954498,0.0,58.536293,3.974473,1.6613553030274402
2016-02-11,2.3575745,0.32519037,97.98324,1.5712821,-0.6184432220377479
2016-02-12,0.92422485,0.013954643,91.83501,1.0889431,1.148813261337045
2016-02-13,3.174469,0.0,87.40827,2.892143,1.8018407686648614
2016-02-14,5.4391174,0.01119321,70.63836,2.286601,1.507206738933425
2016-02-15,10.6839905,0.0,85.81609,2.8227186,1.7610798762282447
2016-02-16,11.072662,6.4555876e-05,83.5478,1.1335919,1.223492508163274
2016-02-17,8.016998,0.035369854,96.72406,1.215144,2.9846704776863064
2016-02-18,9.720123,0.05414014,82.8103,3.077835,2.403493866820191
2016-02-19,6.3268127,0.14279288,99.375626,2.1597748,2.4943737409108513
2016-02-20,5.011139,0.1938344,97.213135,2.0234032,-1.8880643248749556
2016-02-21,0.5506897,0.0,90.57262,1.40676,1.1299878822788028
2016-02-22,3.7411194,0.0,83.960815,2.950638,0.9095474802896113
2016-02-23,8.024078,0.0,77.76249,3.3780398,1.0378566440639103
2016-02-24,8.6058655,0.0,89.0284,2.158949,1.0790238270269952
2016-02-25,0.97891235,0.0,82.17381,0.5593844,-2.097509082024651
2016-02-26,7.1922913,0.017427549,78.60706,2.5527694,1.3004959121429045
2016-02-27,1.0626526,0.021580026,94.13764,0.8978507,-2.3481830568220055
2016-02-28,3.2967834,0.0,85.298195,2.54261,1.5329941493141013
2016-02-29,7.236969,0.00765513,89.63728,3.621414,2.3836272562363265
2016-03-01,7.3421936,0.008912934,98.68713,1.3570156,0.2837957787542774
2016-03-02,2.8605042,0.70473945,97.736694,2.122119,-1.6774125046273374
2016-03-03,1.3226624,0.0,90.926834,1.8502212,1.4425342648624895
2016-03-04,4.148834,0.0,94.81016,2.0305943,1.1267169965779413
2016-03-05,0.90567017,0.0,89.37044,1.2704645,1.0354100702166436
2016-03-06,8.892487,0.0,59.685345,3.341226,1.5790273402112311
2016-03-07,5.736725,2.2126093,99.994934,0.86783886,1.2090649997433942
2016-03-08,3.0660706,0.0,91.77678,2.0239532,0.9702224680751804
2016-03-09,2.7740784,0.0,94.7205,1.412502,-0.4245229635221911
2016-03-10,6.4303284,0.12199869,96.118065,1.7839491,-1.3055616862953432
2016-03-11,4.981842,0.5217858,99.99489,1.5984915,-0.2698766199448443
2016-03-12,6.152008,0.03196861,97.00498,0.848431,2.854668878101973
2016-03-13,5.7638245,0.22944096,91.151,2.6813493,-2.480636191292315
2016-03-14,4.964264,0.26150468,92.48608,2.780419,-1.9084291725900957
2016-03-15,1.8021545,0.003900199,93.30484,1.3342785,-0.3503400241764547
2016-03-16,3.317047,0.0010059848,84.441536,1.3647739,-2.456785779065025
2016-03-17,1.8985901,0.0,76.60592,0.45045,2.330419795507686
2016-03-18,-0.7979431,0.0,90.41698,0.79415953,0.8987398865778321
2016-03-19,1.0526428,0.0,89.6022,1.9913001,0.25245960168283704
2016-03-20,-0.10800171,0.0,88.416176,1.7544982,0.9872342350359216
2016-03-21,4.7049866,0.0,77.7112,2.8474402,0.9361171643763824
2016-03-22,7.7972717,0.6177814,94.90053,0.6237609,2.4026407696678533
2016-03-23,3.5350647,0.73683614,99.2503,1.5246588,-2.6287328801712704
2016-03-24,1.7259827,0.50698173,98.519775,2.4099672,-0.5757107884751015
2016-03-25,0.59536743,0.00091991096,83.64064,2.0056543,0.16762474701747238
2016-03-26,-1.0489197,0.0,78.79435,2.0949805,1.1373517342018515
2016-03-27,3.5711975,0.32822347,95.64824,1.3824098,0.9201962215019849
2016-03-28,0.3644104,0.0,89.122925,2.5900018,1.246892761671364
2016-03-29,6.9344788,0.0,81.005165,2.7089176,0.9975765192500737
2016-03-30,6.277008,0.0,90.67957,2.8819532,0.9909178678371039
2016-03-31,8.310211,0.0,80.70592,2.8172243,0.9517092744336492
2016-04-01,10.197174,0.0,75.44754,3.190071,1.0718437987125422
2016-04-02,10.798492,0.0,71.52878,1.3408887,-0.4506683359127167
2016-04-03,6.6107483,0.0,88.46067,1.8755897,1.7066514935188284
2016-04-04,9.941315,0.0,78.85066,2.6353953,1.0062395634415107
2016-04-05,9.441315,0.0,74.66743,2.0983706,0.9541774834888942
2016-04-06,9.824127,0.0,78.04853,2.1888518,0.925588614564482
2016-04-07,10.302643,0.0,90.57073,0.7009802,0.8928980178663959
2016-04-08,14.80069,0.0,66.16953,2.4224148,1.5856195166671008
2016-04-09,12.678131,0.07887247,88.72497,1.2248456,0.07250917582699483
2016-04-10,10.51944,0.75838387,99.417076,1.4026481,-1.126788386104196
2016-04-11,8.878571,0.01476696,84.23079,2.874804,-0.5137757431021914
2016-04-12,4.299713,0.0,97.74921,1.6586375,0.9495323005183245
2016-04-13,8.864655,0.0,77.83281,2.4701126,0.8570790337909534
2016-04-14,15.775299,0.0,47.983635,2.9761677,1.0429116174915543
2016-04-15,8.87027,0.0011165494,89.792786,3.5717556,-0.14185611879184623
2016-04-16,7.056549,0.0,82.653206,2.5432644,0.9692957832253912
2016-04-17,11.495514,0.0,46.46247,3.2486117,1.083625794566816
2016-04-18,14.042389,0.0,47.030617,3.2322326,1.1093434505420225
